word,frequency
far,1
abus,2
nation,2
describ,1
confirm,1
three,1
involv,1
state,1
would,1
otherwis,1
resign,2
un,2
alleg,2
renew,1
amid,1
reveal,1
despit,1
inadequ,1
year,1
disput,1
relat,1
opposit,1
one,1
mandat,1
provid,1
includ,1
anoth,1
organ,1
corrobor,1
intern,2
unit,2
due,1
wednesday,2
unrwa,1
head,1
krahenbuhl,2
assembl,1
come,1
gener,2
servic,1
avail,1
specif,1
palestinian,2
commission,1
said,1
issu,1
ethic,2
consid,1
refuge,1
fierc,1
credibl,1
mismanag,1
probe,2
seriou,1
say,1
manag,1
swiss,1
report,1
agenc,3
